price,area,bedrooms,bathrooms,washingmachine,dtcenter,dtrec,dthospital,hotwater,ac,furnish,parking,security
1952632,60,1,0,1,3.04,0.63,1.43,1,0,1,1,0
976316,30,1,0,0,5.34,0.4,2.1,0,1,0,1,0
2763158,85,1,0,1,1.76,0.65,0.81,0,0,2,1,1
1105263,34,1,1,0,2.8,1.57,1.33,0,1,0,0,1
1621053,50,1,0,0,1.25,0.12,1.3,0,0,0,0,0
2100000,65,1,0,1,2.23,0.5,1.14,0,1,1,1,0
3868421,60,2,1,1,0.28,0.15,0.05,1,1,2,2,2
2763158,43,2,2,0,0.86,0.27,0.48,1,1,2,1,2
2634211,82,1,0,1,1.21,0.23,0.78,0,0,1,1,0
5194737,81,2,1,1,0.24,0.09,0.39,1,1,2,2,1
2044737,32,2,2,1,2.64,0.17,1.02,1,1,2,1,2
957895,30,1,1,0,6.67,2.18,1.25,0,1,0,0,0
1915789,60,1,0,0,4.04,0.59,0.95,1,1,0,1,0
921053,29,1,1,0,10.8,1.07,0.81,0,0,2,1,1
2210526,70,1,1,0,1.53,0.28,0.83,0,1,2,1,1
4273684,68,2,1,1,0.63,0.06,0.11,1,1,2,2,1
2947368,47,2,1,1,1.83,0.2,0.47,1,1,2,1,2
1842105,59,1,1,0,8.05,0.35,0.86,0,0,0,0,1
1842105,59,1,0,0,6.87,0.9,1.31,0,1,2,1,1
1584211,51,1,1,0,4.25,0.41,1.04,1,1,0,1,0
5342105,86,2,1,1,0.47,0.17,0.14,1,1,1,2,1
1363158,44,1,1,0,9.47,1.43,1.58,1,0,0,1,0
1547368,50,1,1,0,5.04,0.27,0.44,1,0,0,0,0
2947368,48,2,1,1,1.23,0.08,0.3,1,1,0,1,1
2744737,45,2,1,1,1.18,0.11,0.78,1,1,1,1,2
2109211,35,2,1,0,2.31,0.32,0.79,1,1,1,1,2
3721053,62,2,1,1,0.88,0.11,0.37,1,1,2,2,1
1646842,55,1,1,1,5.23,0.36,1.29,1,1,0,0,1
1197368,40,1,1,0,7.12,0.4,2.53,0,1,0,0,0
1197368,40,1,1,0,5.58,2.11,1.33,1,0,0,0,1
1307895,44,1,0,0,1.58,0.55,3.19,1,1,0,0,0
2615789,44,2,1,0,1,0.38,0.15,1,1,1,1,2
3555263,60,2,1,1,0.79,0.18,0.32,1,1,0,2,2
3242105,55,2,1,1,0.82,0.07,0.19,1,1,1,2,1
1731579,59,1,1,0,3.32,1.52,1.3,0,0,0,1,0
3702632,64,2,1,1,0.86,0.07,0.37,1,1,2,2,2
2247368,78,1,0,1,4.26,0.29,3.21,0,0,2,1,0
2357895,83,1,0,1,3.18,0.52,1.89,0,1,2,1,0
1731579,61,1,1,0,4.07,0.69,0.81,0,1,2,0,0
2063158,73,1,1,0,1.5,0.2,1.12,1,0,2,1,1
2026316,72,1,1,0,1.81,0.41,2.28,0,0,2,1,1
2947368,105,1,0,1,1.78,0.13,0.76,0,0,1,1,0
3021053,54,2,1,0,0.46,0.66,0.61,1,1,0,2,2
994737,36,1,1,0,4.57,0.51,3.2,1,0,0,1,1
4421053,80,2,1,1,0.43,0.35,0.68,1,1,0,2,2
3647368,132,1,0,1,0.86,0.11,0.27,0,1,2,1,1
3315789,60,2,1,1,1.05,0.11,0.35,1,1,1,2,2
2210526,40,2,1,1,1.49,0.12,0.5,1,1,1,1,2
3297368,60,2,1,1,1.78,0.19,0.56,1,1,0,2,1
2505263,92,1,1,0,3.74,0.63,0.85,1,1,1,1,0
2928947,54,2,1,0,0.9,0.33,0.51,1,1,2,1,2
1731579,32,2,1,0,3.07,0.58,1.95,1,1,0,0,1
2427895,45,2,1,0,1.46,0.42,0.52,1,1,1,1,2
3091053,115,1,0,1,1.96,0.13,2.23,1,1,1,1,1
1289474,48,1,0,0,7.89,1.83,3.18,0,1,0,1,0
2763158,103,1,0,1,0.78,0.14,1.29,1,0,1,1,0
2206842,83,1,0,0,3.15,0.69,1.29,0,1,1,1,0
3057895,58,2,1,0,1.25,0.37,0.21,1,1,1,2,1
1547368,59,1,1,0,5.57,0.25,2.89,0,1,0,1,0
2357895,45,2,1,1,2.24,0.16,0.75,1,1,1,1,1
2763158,53,2,1,1,2.65,0.12,0.34,1,1,0,1,1
2575263,50,2,1,1,1.99,0.35,0.61,1,1,1,1,1
2100000,41,2,1,0,3.18,0.42,1.35,1,1,0,1,1
921053,36,1,1,0,3.11,1.22,1.43,0,0,0,0,1
2247368,44,2,1,1,1.18,0.16,0.95,1,1,2,1,2
2063158,81,1,1,1,4.02,0.32,1.89,1,0,1,1,1
1768421,35,2,1,1,3.06,0.48,0.83,1,1,0,0,2
1510526,60,1,0,1,4.28,0.09,0.81,1,1,1,1,0
1842105,74,1,0,0,4.96,0.3,1.85,1,1,1,1,1
1842105,74,1,1,1,4.48,0.65,1.14,1,0,0,1,1
3131579,63,2,1,0,2.02,0.21,0.92,1,1,1,2,1
3201579,43,3,2,1,0.37,0.05,0.19,1,1,2,1,2
2652632,107,1,1,0,1.53,0.4,0.29,0,0,1,1,1
1731579,35,2,1,0,3.16,0.49,0.97,1,1,1,0,2
3794737,77,2,1,1,0.6,0.16,0.33,1,1,1,2,2
2505263,102,1,0,0,2.42,0.45,0.98,0,1,0,1,0
1657895,68,1,1,0,5.4,0.24,1.38,1,1,1,1,1
3205263,66,2,1,1,0.77,0.26,0.48,1,1,1,2,1
2376316,99,1,1,0,1.84,0.26,0.97,0,1,1,1,0
1985789,83,1,1,0,4.72,1.27,0.71,0,1,2,1,0
2391053,50,2,1,1,1.25,0.17,0.9,1,1,2,1,1
2578947,54,2,1,1,1.34,0.3,0.61,1,1,1,1,1
1989474,84,1,1,0,7.14,0.22,1.7,1,1,2,1,0
1702105,36,2,1,0,4.9,0.42,0.86,1,1,0,0,1
2173684,46,2,1,1,2.53,0.37,0.56,1,1,1,1,2
921053,39,1,0,0,5.32,2.31,1.9,1,0,0,0,1
2689474,114,1,1,1,5.34,0.17,0.66,1,1,2,1,0
1547368,66,1,1,0,7.11,0.19,2.66,0,0,1,0,1
4200000,90,2,1,1,0.52,0.21,0.78,1,1,2,2,1
2873684,62,2,1,0,2.29,0.7,0.41,1,1,2,1,0
2306316,50,2,1,1,1.47,0.13,2.22,1,1,1,1,0
1731579,38,2,1,1,2.68,1.01,1.7,1,1,1,0,0
1252632,28,2,1,0,6.95,0.97,1.28,1,1,2,1,0
2947368,66,2,1,1,1.88,0.34,0.36,1,1,1,1,1
2975000,67,2,1,1,2.48,0.31,0.31,1,1,1,2,1
1175263,53,1,1,0,3.6,0.81,2.28,1,0,0,0,0
1584211,36,2,1,0,5.8,0.56,0.9,1,1,1,0,0
2265789,104,1,0,0,2.89,0.95,1.08,0,0,1,1,1
2873684,66,2,1,1,1.51,0.12,0.62,1,1,1,1,0
3131579,73,2,1,1,1.63,0.11,0.21,1,1,2,2,0
2763158,65,2,1,1,2.2,0.97,0.96,1,1,1,1,1
3813158,90,2,1,1,0.37,0.19,0.28,1,1,2,2,1
1436842,68,1,0,1,2.49,0.59,2.22,1,0,0,1,0
1547368,37,2,1,0,3.88,0.78,0.66,1,1,0,1,1
1878947,45,2,1,0,5.46,0.27,1.09,1,1,2,1,0
1624737,81,1,1,1,4.43,1.41,2.57,0,0,0,0,1
3127895,156,1,1,0,1.02,0.86,0.63,1,1,1,1,0
1842105,46,2,1,1,2.78,0.54,2.25,1,1,1,1,1
2578947,129,1,0,1,3.64,0.14,1.55,0,1,2,1,0
3389474,86,2,1,1,1.44,0.11,0.42,1,0,2,2,1
1580526,81,1,1,0,5.55,1.22,1.8,0,1,0,0,1
1842105,95,1,1,1,5.93,1.45,0.63,0,0,0,1,1
2026316,53,2,1,1,6.06,0.8,1.76,1,1,1,1,1
2063158,55,2,1,1,4.8,0.42,1.6,1,0,1,1,0
1657895,90,1,0,0,3,0.88,1.71,1,1,1,0,1
1105263,30,2,1,0,2.65,1.34,2.52,0,1,0,1,0
1750000,48,2,1,0,6.24,0.78,1.36,1,0,0,1,0
2136842,59,2,1,0,2.94,1.11,1.18,1,0,0,1,1
1565789,44,2,1,1,9.31,0.19,1,1,0,0,1,1
1768421,50,2,1,0,2.23,0.31,0.57,1,0,1,0,0
2284211,65,2,1,1,2.51,0.4,1.55,0,0,1,1,1
2652632,76,2,1,0,3.52,0.35,2.25,0,1,2,1,0
1842105,36,3,1,1,1.83,0.45,1.26,1,1,0,1,1
3864737,114,2,1,1,1.15,0.26,0.43,0,1,1,2,1
1289474,77,1,1,0,2.29,0.43,3.29,1,0,0,1,0
5342105,162,2,1,1,0.66,0.27,0.67,0,1,0,2,0
2523684,81,2,0,0,2.2,0.54,0.73,1,0,1,1,0
1031579,34,2,0,0,3.76,0.44,1.35,0,1,0,0,1
3573684,121,2,0,1,1.02,0.23,0.44,0,0,2,2,0
1501316,52,2,0,1,4.74,0.91,2.03,1,0,0,1,0
1985789,69,2,1,1,7.14,0.67,1.12,0,1,2,1,0
1842105,129,1,1,1,2.14,0.26,1,0,0,0,1,0
2394737,84,2,0,1,3.88,0.23,2.6,1,1,0,1,1
2763158,98,2,0,1,1.71,0.45,0.95,0,1,1,1,1
2947368,105,2,0,1,2.35,0.29,0.96,1,0,1,1,0
1510526,54,2,0,0,5,0.33,1.69,0,0,0,1,1
2468421,97,2,0,1,4.35,0.48,0.5,1,0,1,1,1
