price,area,bedrooms,bathrooms,washingmachine,dtcenter,dtrec,dthospital,hotwater,ac,furnish,parking,security
4716394,74,1,2,1,1.884887854,1.280682372,3.4754839,1,1,0,1,2
5034277,79,1,1,1,1.885034249,1.278372961,3.458177957,1,1,1,1,1
3057895,48,1,2,0,1.893127142,1.277404924,3.436956252,1,1,0,1,1
2736596,43,1,1,1,1.89395301,1.275121837,3.427338579,1,1,1,1,2
3182033,50,1,2,0,1.904921766,1.274250819,3.421041087,1,1,0,1,1
4517903,71,1,1,1,1.906930606,1.270650684,3.391625245,1,1,1,1,2
2350862,37,1,1,0,1.90752438,1.266464877,3.390778523,1,1,0,1,2
2413158,38,1,1,0,1.909452833,1.264217972,3.384428712,1,1,1,1,1
1713986,27,1,1,0,1.912027093,1.259401172,3.382253997,1,1,0,0,2
2348367,37,1,1,1,1.917350253,1.25911172,3.378050635,1,1,1,1,1
3871217,61,1,1,1,1.918605801,1.258773561,3.375131241,1,1,0,1,2
4568421,72,1,2,1,1.921216918,1.258219713,3.369978363,1,1,0,1,2
4248981,67,1,1,1,1.929844894,1.25796077,3.368450145,1,1,2,1,2
1773377,28,1,2,1,1.934076984,1.256674243,3.356277704,1,1,2,1,2
4179719,66,1,1,1,1.936754036,1.251366019,3.349200295,1,1,0,1,2
2026316,32,1,2,1,1.93818494,1.246270955,3.34851014,1,1,1,1,1
2405887,38,2,2,1,1.942369158,0.329701423,0.714904066,1,1,2,1,2
2089297,33,1,2,1,1.943440885,1.240459118,3.346701301,1,1,1,1,1
1202774,19,1,1,0,1.94467281,1.239399448,3.340410599,0,0,1,1,2
2531150,40,1,1,0,1.948464753,1.237916638,3.338430905,1,1,2,1,1
3794737,60,1,2,1,1.950218556,1.232349077,3.329739805,1,1,2,1,1
2591517,41,1,1,1,1.95203928,1.229695425,3.327278451,1,1,1,1,1
3917297,62,2,1,1,1.954466484,0.328621044,0.713666101,1,1,2,2,2
4990834,79,1,2,1,1.956230272,1.229199531,3.306986851,1,1,0,1,2
4421053,70,1,1,1,1.956887542,1.228840057,3.295204303,1,1,1,1,2
2210526,35,1,1,0,1.957074617,1.22650144,3.28734438,1,1,1,1,1
3345786,53,1,1,0,1.957822946,1.226009993,3.273846299,1,1,1,1,2
2019379,32,1,1,0,1.959837064,1.224469843,3.270617734,1,1,1,1,1
2206842,35,1,2,1,1.971059156,1.22018997,3.248232334,1,1,1,1,2
2394737,38,1,2,1,1.972899825,1.219074459,3.230408667,1,1,1,1,1
2139287,34,1,2,1,1.9861853,1.215809286,3.223224536,1,1,1,1,2
2578947,41,1,1,1,1.988013188,1.215777049,3.217587255,1,1,1,1,2
2578947,41,1,1,1,1.995117785,1.214499413,3.213661476,1,1,1,1,2
1948947,31,1,1,0,2.006376992,1.214161246,3.205933084,1,1,1,1,1
4273684,68,2,1,1,2.007605655,0.327567524,0.709972802,1,1,2,2,1
4144737,66,1,1,1,2.00801315,1.213224929,3.195234894,1,1,2,1,2
1694737,27,1,1,0,2.012916728,1.213084081,3.18432564,1,1,0,0,2
2007895,32,1,2,1,2.014590525,1.212353399,3.181922731,1,1,1,1,2
2947368,47,2,1,1,2.016136656,0.326932285,0.709826227,1,1,2,1,2
2443340,39,1,2,1,2.016743945,1.211651552,3.176621188,1,1,1,1,1
3757895,60,1,1,1,2.018058081,1.210176635,3.166455497,1,1,1,1,1
2503501,40,1,1,1,2.018880088,1.207188151,3.156811276,1,1,1,1,2
4128412,66,1,1,1,2.020837525,1.206755831,3.141397885,1,1,2,1,1
2063158,33,1,1,1,2.025743789,1.205985034,3.136245105,1,1,2,1,1
2933270,47,2,1,1,2.03062244,0.32400771,0.70737369,1,1,1,1,2
3619651,58,1,1,1,2.036232344,1.205844577,3.130320824,1,1,0,1,1
3929455,63,1,1,1,2.036704113,1.198385333,3.12412307,1,1,1,1,2
4052632,65,1,1,1,2.040337627,1.19732754,3.10277002,1,1,0,1,2
4863158,78,1,1,1,2.041768794,1.196436252,3.099091706,1,1,1,1,1
2431579,39,1,1,1,2.043536819,1.196014713,3.098278877,1,1,1,1,1
2617816,42,1,1,0,2.047007818,1.190778058,3.089285036,1,1,1,1,1
2487964,40,1,1,0,2.050478903,1.190341109,3.080589685,1,1,1,1,1
4167162,67,1,1,1,2.066539392,1.182194309,3.07984868,1,1,2,1,2
1989571,32,1,1,0,2.069254458,1.175711714,3.072318103,1,1,1,1,1
5342105,86,2,1,1,2.080909546,0.320651471,0.702521292,1,1,1,2,1
3905263,63,1,1,1,2.084763606,1.173943952,3.069359873,1,1,0,1,2
1921605,31,1,2,1,2.085224933,1.171898451,3.064484018,1,1,2,1,2
3841366,62,2,1,1,2.086640363,0.318514853,0.692931042,1,1,2,2,1
4457164,72,1,1,1,2.087467621,1.170727372,3.052302882,1,1,1,1,2
3401958,55,2,1,1,2.08967656,0.316402353,0.690646387,1,1,1,2,1
2597772,42,1,1,1,2.093085684,1.170433797,3.051308442,1,1,1,1,2
1854404,30,1,2,1,2.097377931,1.160638904,3.045682197,1,1,2,1,2
2469418,40,1,2,0,2.097450675,1.159004553,3.042534727,1,1,2,1,2
2342913,38,1,1,1,2.105515992,1.15772969,3.0367043,1,1,1,1,2
1909309,31,1,1,0,2.107025866,1.154870427,3.023543897,1,1,0,1,2
1970267,32,1,1,0,2.113580857,1.153812706,3.022927984,1,1,1,1,1
3078441,50,1,1,0,2.132107954,1.153201327,3.002792936,1,1,1,1,2
3016836,49,2,1,1,2.13615298,0.315996199,0.685657739,1,1,2,1,2
2339474,38,1,1,1,2.137306172,1.153143275,2.969618357,1,1,1,1,2
2582632,42,1,1,0,2.138070611,1.15262763,2.955919652,1,1,2,1,1
2151355,35,1,1,0,2.142235585,1.150152241,2.944674889,1,1,2,1,2
3624459,59,1,1,1,2.143855389,1.148627442,2.937572578,1,1,2,1,1
3500000,57,1,1,1,2.150828395,1.147848571,2.93752847,1,1,2,1,1
2210526,36,1,1,0,2.150834295,1.144885179,2.930423627,1,1,0,1,2
1842105,30,1,1,0,2.151546208,1.144791268,2.929978142,1,1,1,1,1
2947368,48,2,1,1,2.159041795,0.315094366,0.68319161,1,1,0,1,1
2209450,36,1,1,1,2.159968279,1.143574009,2.92595176,1,1,1,1,2
3864856,63,1,1,1,2.161745446,1.139535372,2.925397255,1,1,2,1,2
1226741,20,1,1,0,2.165162484,1.139253452,2.924269196,1,0,0,1,1
3801742,62,1,1,1,2.165910308,1.135203785,2.910009629,1,1,1,1,1
3917070,64,1,1,1,2.168547067,1.134438557,2.908466167,1,1,0,1,2
4097305,67,1,1,1,2.169766748,1.134235538,2.89847184,1,1,2,1,2
1712012,28,1,1,0,2.170540774,1.133847425,2.895009981,1,1,0,0,2
2445403,40,1,1,0,2.170898434,1.130174979,2.890748846,1,1,1,1,1
3054823,50,2,1,1,2.173797212,0.314934995,0.680987227,1,1,0,1,1
2626294,43,1,1,0,2.176872017,1.126292555,2.881431547,1,1,2,1,1
4332831,71,2,1,1,2.177181334,0.313058463,0.679617517,1,1,2,2,1
2744737,45,2,1,1,2.177746029,0.312434421,0.678250444,1,1,1,1,2
2500302,41,1,1,0,2.178773507,1.126285461,2.876986474,1,1,1,1,2
5425043,89,2,1,1,2.179618836,0.312186165,0.677505054,1,1,1,2,1
1889518,31,1,1,0,2.18112349,1.126228057,2.87412009,1,1,1,1,1
4629013,76,1,1,1,2.1912749,1.125851097,2.867334946,1,1,0,1,1
2860778,47,2,2,0,2.191292575,0.310664004,0.66886323,1,1,2,1,2
1216456,20,1,1,0,2.192085325,1.124419503,2.864846932,1,0,0,1,1
4253126,70,1,1,1,2.198728173,1.122813646,2.859294296,1,1,2,1,1
5337095,88,2,1,1,2.221272659,0.309993742,0.666041222,1,1,2,2,1
3696015,61,1,1,1,2.222131419,1.122726733,2.858985535,1,1,1,1,1
3756460,62,1,1,1,2.2285272,1.121370774,2.855490642,1,1,2,1,1
1998897,33,1,1,0,2.237715306,1.120629873,2.85194333,1,1,1,1,1
2119505,35,2,1,0,2.248492562,0.307761919,0.66373563,1,1,1,1,2
2542553,42,1,1,0,2.250385383,1.120279654,2.848530325,1,1,2,1,1
2118421,35,1,1,0,2.259495982,1.119627235,2.82577791,1,1,2,1,2
2542105,42,1,1,0,2.26011237,1.118414234,2.82099036,1,1,0,1,2
2781579,46,1,1,0,2.262715418,1.118256361,2.817329682,1,1,1,1,2
3143221,52,1,1,0,2.267505097,1.114092769,2.811193846,1,1,2,1,1
4109897,68,1,1,1,2.270786584,1.112488117,2.810907343,1,1,0,1,2
3927916,65,2,1,1,2.272675276,0.305676542,0.662518155,1,1,0,2,2
3021053,50,1,1,0,2.277979817,1.112220842,2.802919291,1,1,1,1,2
2413158,40,1,1,0,2.278652168,1.111291424,2.800088341,1,1,2,1,1
1929417,32,1,2,1,2.281712991,1.110954069,2.785672097,1,1,2,1,2
4158394,69,1,1,1,2.282439199,1.107279253,2.783051302,1,1,0,1,2
2109211,35,2,1,0,2.283147127,0.305379333,0.661702131,1,1,1,1,2
2651527,44,1,1,1,2.287830067,1.101192762,2.780940807,1,1,1,1,2
1084074,18,1,1,0,2.289003879,1.098336153,2.761400323,0,0,0,1,2
3251540,54,1,1,1,2.291914833,1.096856434,2.760877808,1,1,0,1,2
3371170,56,1,1,1,2.295017101,1.096614759,2.752018018,1,1,2,1,1
3610526,60,1,1,1,2.296390041,1.096451485,2.751364867,1,1,2,1,1
2225586,37,1,1,0,2.296737005,1.096387439,2.748104302,1,1,0,1,2
1623639,27,1,1,1,2.297097084,1.090462289,2.745481936,1,1,2,1,2
3366238,56,1,1,1,2.300701745,1.088653706,2.741637873,1,1,1,1,1
3606441,60,1,1,1,2.301530042,1.085657721,2.724275573,1,1,1,1,1
3965231,66,1,2,1,2.304311988,1.084976333,2.7154303,1,1,2,1,1
3721053,62,2,1,1,2.307653507,0.304778051,0.658389154,1,1,2,2,1
2157105,36,1,1,1,2.31014096,1.084504149,2.71381317,1,1,2,1,2
1915789,32,1,1,0,2.310152475,1.076920677,2.707666766,1,1,1,1,1
2213189,37,1,2,1,2.310597415,1.076280587,2.696306052,1,1,1,1,2
2212909,37,1,1,0,2.321035691,1.075941451,2.688730413,1,1,1,1,1
3109660,52,1,2,0,2.321220776,1.075577123,2.682030038,1,1,0,1,1
4305661,72,1,1,1,2.321767526,1.073363908,2.678048112,1,1,2,1,1
3527786,59,1,1,1,2.323005665,1.070754144,2.675119849,1,1,2,1,1
3942105,66,1,1,1,2.32334836,1.069533089,2.674648909,1,1,2,1,2
2030468,34,1,1,1,2.325917184,1.068671972,2.652046711,1,1,1,1,2
3702215,62,2,1,1,2.326199699,0.302151784,0.642067504,1,1,0,2,2
3044139,51,1,1,1,2.328182943,1.068478339,2.650207753,1,1,0,1,2
3819988,64,1,1,1,2.32985089,1.067777466,2.648507004,1,1,1,1,1
2028751,34,1,2,1,2.331111099,1.064000833,2.64498503,1,1,1,1,2
3639523,61,2,1,1,2.332562394,0.302084314,0.641895914,1,1,1,2,2
2444523,41,1,1,0,2.336480113,1.060287642,2.643081632,1,1,2,1,2
3278947,55,1,1,1,2.336547473,1.060101856,2.631073952,1,1,0,1,1
2025883,34,1,1,1,2.336901982,1.056401689,2.626747892,1,1,0,1,2
2203694,37,1,1,1,2.338083009,1.054455616,2.619211999,1,1,2,1,2
2560465,43,1,1,0,2.340609816,1.053318447,2.614380114,1,1,0,1,2
2615789,44,2,1,0,2.345331011,0.301387293,0.640633533,1,1,1,1,2
1842105,31,1,1,0,2.348833699,1.050240328,2.612704847,1,1,0,1,2
2614105,44,1,1,1,2.35064369,1.049270977,2.612165027,1,1,1,1,1
2018947,34,1,1,1,2.350820099,1.046852371,2.612019175,1,1,0,1,2
2016097,34,1,1,0,2.357999333,1.04363179,2.611250854,1,1,0,1,2
2727005,46,1,1,1,2.364518946,1.042274207,2.596189456,1,1,0,1,1
3260526,55,1,1,1,2.365357045,1.041281696,2.593948226,1,1,1,1,1
3260526,55,1,1,1,2.367045846,1.040345111,2.588344611,1,1,2,1,1
2666527,45,1,1,0,2.371818433,1.040004628,2.58203438,1,1,1,1,1
2073904,35,1,1,1,2.375570472,1.03975369,2.581354988,1,1,2,1,1
3555263,60,2,1,1,2.377010245,0.299709283,0.636020002,1,1,0,2,2
3372039,57,1,1,1,2.377070322,1.039011645,2.580788526,1,1,0,1,1
2719777,46,2,1,0,2.381971697,0.299612936,0.635806975,1,1,1,1,2
4431804,75,1,1,1,2.383202455,1.031755072,2.578973558,1,1,2,1,1
2302632,39,1,1,0,2.384188609,1.031478236,2.559630531,1,1,0,1,2
2831939,48,1,1,0,2.38547476,1.029341629,2.556961877,1,1,1,1,2
4306261,73,1,1,1,2.393306441,1.019842494,2.556709034,1,1,2,1,2
2357895,40,1,1,0,2.394114038,1.014803419,2.549626085,1,1,2,1,2
2357895,40,1,1,0,2.395068033,1.012820834,2.543312145,1,1,1,1,2
4421053,75,1,1,1,2.402757854,1.012367566,2.542774576,1,1,0,1,1
3242105,55,2,1,1,2.403302789,0.299001036,0.63563595,1,1,1,2,1
2947368,50,1,1,0,2.404439446,1.012145233,2.53331754,1,1,2,1,1
1178947,20,1,1,0,2.410132335,1.010122604,2.530269163,1,0,0,1,1
3181865,54,1,1,0,2.412803241,1.007045705,2.529692178,1,1,1,1,2
2118421,36,1,1,1,2.413816103,1.006913861,2.523466046,1,1,1,1,2
1823684,31,1,1,1,2.414546278,1.006603658,2.52338747,1,1,0,0,2
2176146,37,1,1,0,2.416702133,1.002732231,2.518376357,1,1,2,1,2
3057895,52,1,1,0,2.418882323,1.002321131,2.516730117,1,1,1,1,2
2644964,45,2,1,0,2.42579834,0.298829428,0.630857278,1,1,1,1,2
2409329,41,1,1,0,2.434312758,1.001924862,2.509187808,1,1,1,1,1
3995340,68,2,1,1,2.439157678,0.297193791,0.630720121,1,1,2,2,1
1878947,32,1,1,1,2.444454143,1.000481904,2.50074741,1,1,2,1,2
2052152,35,1,1,0,2.445668985,1.000199315,2.496203857,1,1,1,1,1
3399705,58,2,1,1,2.447859851,0.296187388,0.629018732,1,1,1,2,1
1523706,26,1,1,1,2.482691572,0.997614635,2.495310252,1,1,0,1,1
4860425,83,2,1,1,2.494427243,0.296121407,0.627941023,1,1,0,2,2
1989474,34,1,1,1,2.499234255,0.995746644,2.491177227,1,1,1,1,2
994737,17,1,1,0,2.511115331,0.99501189,2.490424113,0,0,0,1,2
2221594,38,1,1,1,2.511188846,0.992760901,2.48022788,1,1,1,1,1
3039534,52,1,1,0,2.511657208,0.991831835,2.479213022,1,1,2,1,1
3500000,60,1,1,1,2.512884103,0.98975126,2.476494616,1,1,2,1,2
1400000,24,1,1,1,2.513284114,0.986084268,2.476157614,1,1,0,1,1
2391053,41,1,1,0,2.513574391,0.985860168,2.474977323,1,1,1,1,1
1864634,32,1,1,0,2.513706005,0.98541877,2.458430821,1,1,2,0,2
2155263,37,1,1,1,2.516843759,0.984849569,2.457011138,1,1,1,1,1
2560526,44,1,1,1,2.518905393,0.983403791,2.456833883,1,1,0,1,1
3488947,60,1,1,1,2.521500396,0.980225444,2.456474581,1,1,1,1,1
2497358,43,1,1,1,2.52265882,0.979638631,2.455678983,1,1,0,1,2
2031735,35,1,1,1,2.527275205,0.978975344,2.449475661,1,1,1,1,2
2321053,40,1,1,0,2.530030185,0.977909575,2.439811102,1,1,1,1,2
3070769,53,1,1,0,2.545156554,0.977691935,2.423384295,1,1,1,1,2
2374998,41,1,1,0,2.547521265,0.976510288,2.418671328,1,1,1,1,2
2431579,42,1,1,1,2.54859772,0.976095861,2.41530237,1,1,0,1,2
3702632,64,2,1,1,2.550351984,0.295300603,0.625541519,1,1,2,2,2
2947368,51,1,1,1,2.550604626,0.974192258,2.415150046,1,1,0,1,2
2484646,43,1,1,0,2.550621095,0.97369933,2.414853698,1,1,0,1,2
2541605,44,1,1,1,2.55593741,0.97290294,2.414241694,1,1,1,1,1
2656814,46,1,1,0,2.561345552,0.969973139,2.412590335,1,1,2,1,1
3463158,60,1,1,1,2.565978555,0.96991227,2.408605232,1,1,1,1,1
3519826,61,1,1,1,2.566850898,0.967127893,2.406510487,1,1,2,1,2
1613438,28,1,1,0,2.573435037,0.964777156,2.403820225,1,1,2,1,2
3282415,57,1,1,1,2.577306345,0.956277906,2.389806783,1,1,2,1,1
4431939,77,1,1,1,2.591758395,0.9550366,2.384011221,1,1,0,1,1
3853934,67,2,1,1,2.595976503,0.293354045,0.624716559,1,1,2,2,2
2066740,36,1,1,1,2.59817124,0.954666712,2.383450317,1,1,1,1,1
2468421,43,1,1,1,2.599413481,0.954430451,2.38170659,1,1,1,1,1
1492105,26,1,1,1,2.602994619,0.954418779,2.381592549,1,1,2,1,2
3152895,55,2,1,0,2.606365742,0.293129413,0.622445585,1,1,0,2,2
2578947,45,1,1,0,2.607325221,0.954337146,2.380644932,1,1,1,1,1
1547368,27,1,1,0,2.607496969,0.954103184,2.380069208,1,1,2,1,2
1546762,27,1,1,1,2.612628188,0.953931669,2.378705527,1,1,2,1,2
4635080,81,2,1,1,2.618697617,0.291174203,0.6215698,1,1,0,2,2
1830862,32,1,1,1,2.619880134,0.953179936,2.378469686,1,1,0,0,2
2516835,44,1,1,0,2.620334588,0.952271909,2.378200506,1,1,2,1,2
2685954,47,1,1,1,2.622400697,0.950596519,2.377985051,1,1,1,1,1
1028535,18,1,1,0,2.6310001,0.948874721,2.37478365,0,0,0,1,2
1768421,31,1,1,1,2.63250617,0.948859656,2.368337635,1,1,1,1,1
2565859,45,1,1,0,2.640704584,0.948572918,2.366386439,1,1,0,1,2
2734173,48,1,1,0,2.643124437,0.947088667,2.36525807,1,1,1,1,1
2050085,36,1,1,0,2.64553285,0.945883994,2.361687464,1,1,1,1,1
2391601,42,1,1,1,2.646632357,0.943916928,2.360620909,1,1,2,1,1
1879079,33,1,1,1,2.647019634,0.942706533,2.359814256,1,1,2,1,2
2618172,46,1,1,1,2.658828221,0.940121047,2.35969812,1,1,0,1,2
3753325,66,1,1,1,2.663521048,0.940048413,2.359605889,1,1,1,1,1
2273158,40,1,1,1,2.674858759,0.939252485,2.354192293,1,1,2,1,1
3521655,62,1,1,1,2.677870787,0.938885282,2.351632745,1,1,1,1,1
1930819,34,1,1,0,2.679112249,0.938214012,2.350906836,1,1,0,1,2
4939843,87,1,1,1,2.679318969,0.938136068,2.347392746,1,1,2,1,1
1816404,32,1,1,1,2.680503705,0.936630602,2.342443264,1,1,1,1,1
1871809,33,1,1,1,2.686606759,0.93563985,2.342211227,1,1,0,0,2
4820474,85,1,1,1,2.693670683,0.931987021,2.340388557,1,1,2,1,1
2323642,41,1,1,0,2.69444953,0.930572099,2.334636539,1,1,1,1,2
2719967,48,1,1,0,2.701913459,0.929709917,2.329474242,1,1,1,1,2
3681879,65,1,1,1,2.703901309,0.928780816,2.321189727,1,1,2,1,1
2831859,50,1,1,0,2.714035481,0.928544376,2.313499367,1,1,1,1,2
1584211,28,1,1,0,2.714443458,0.926630136,2.312827319,1,1,1,0,2
2035545,36,1,1,1,2.719527451,0.923760039,2.312779007,1,1,2,1,1
2428224,43,1,1,1,2.732141147,0.922501825,2.305380568,1,1,1,1,2
4233158,75,1,1,1,2.734033267,0.922288861,2.304557213,1,1,2,1,2
1805263,32,1,1,0,2.737715521,0.921609929,2.300086766,1,1,0,1,2
1635498,29,1,1,0,2.742513559,0.919613483,2.295926344,1,1,1,0,2
2312180,41,1,1,0,2.743371892,0.918605814,2.293407559,1,1,0,1,2
1971053,35,1,1,1,2.744754032,0.918001491,2.293156376,1,1,1,1,1
2305524,41,1,1,1,2.752129815,0.917878963,2.287811091,1,1,2,1,1
3372830,60,2,1,1,2.752849461,0.289839223,0.613996697,1,1,1,2,2
3091053,55,1,1,0,2.755858557,0.916347134,2.287350498,1,1,2,1,1
4550000,81,1,1,1,2.768106829,0.91570812,2.281941608,1,1,2,1,1
1626467,29,1,1,1,2.768410691,0.913553825,2.281774416,1,1,0,1,2
1401986,25,1,1,1,2.771641591,0.908870329,2.274358006,1,1,0,1,1
2578947,46,1,1,1,2.773007013,0.907741228,2.272396101,1,1,1,1,1
2073181,37,1,1,1,2.773570284,0.907593009,2.269467264,1,1,0,1,2
3021053,54,2,1,0,2.774567104,0.289225539,0.613280481,1,1,0,2,2
2124086,38,1,1,1,2.785023229,0.906473882,2.268393601,1,1,0,1,2
1841866,33,1,1,0,2.788896069,0.903689919,2.268284667,1,1,2,0,2
4906527,88,1,1,1,2.795637098,0.903165851,2.268050208,1,1,2,1,1
2284211,41,1,1,1,2.797101515,0.901985928,2.266023378,1,1,1,1,2
2562328,46,1,1,1,2.804204004,0.901495949,2.258676677,1,1,0,1,1
3784693,68,1,1,1,2.804414182,0.900529165,2.258124613,1,1,0,1,2
2059099,37,1,1,0,2.805595998,0.899372232,2.257572692,1,1,1,1,2
2335171,42,1,1,0,2.808889569,0.895944309,2.256356073,1,1,1,1,2
2668032,48,1,1,1,2.810517787,0.895790719,2.254566381,1,1,1,1,1
4552250,82,1,1,1,2.813084364,0.895578276,2.252848564,1,1,2,1,1
1720954,31,1,1,0,2.814353412,0.893726279,2.246770014,1,1,0,1,1
2109084,38,1,1,1,2.814823313,0.893442017,2.240043647,1,1,1,1,1
4715789,85,1,1,1,2.81649363,0.89286558,2.23763519,1,1,2,1,1
3658924,66,1,1,1,2.82290772,0.892143945,2.234141557,1,1,2,1,2
2216908,40,1,1,1,2.82373373,0.891812108,2.230985358,1,1,1,1,2
2438179,44,2,1,1,2.825602932,0.286646512,0.603202538,1,1,2,1,2
2380243,43,1,1,0,2.827928381,0.891054574,2.227734088,1,1,1,1,2
2767684,50,1,1,0,2.828430852,0.888759403,2.221172187,1,1,1,1,2
3154232,57,2,1,0,2.831089973,0.286482764,0.60175219,1,1,0,2,2
4367557,79,1,1,1,2.835286921,0.886941738,2.212298692,1,1,2,1,2
1989474,36,1,1,0,2.837164011,0.884479928,2.203159786,1,1,1,1,2
4421053,80,2,1,1,2.842459849,0.285508335,0.600854837,1,1,0,2,2
1768421,32,1,1,0,2.846479184,0.881910444,2.202922817,1,1,2,0,2
3315789,60,2,1,1,2.850527858,0.284451324,0.599157833,1,1,1,2,2
2210526,40,2,1,1,2.852400138,0.283006909,0.598295485,1,1,1,1,2
4254333,77,1,1,1,2.854371462,0.880277875,2.198732667,1,1,2,1,2
2648947,48,1,1,0,2.862043527,0.879225196,2.19781609,1,1,1,1,2
3585697,65,1,1,1,2.862471358,0.877955613,2.196079503,1,1,2,1,1
2096178,38,1,1,1,2.871637133,0.87583986,2.193902842,1,1,1,1,1
2038997,37,1,1,0,2.873226981,0.875359872,2.189341788,1,1,1,1,2
1762811,32,1,1,0,2.874505723,0.875000942,2.184859259,1,1,0,1,1
3297368,60,2,1,1,2.876634809,0.27848357,0.59123044,1,1,0,2,1
2192105,40,1,1,0,2.885407917,0.874708169,2.180856545,1,1,1,1,2
3122359,57,1,1,0,2.888175841,0.87232494,2.175374592,1,1,2,1,1
2245867,41,1,1,0,2.889180953,0.870927336,2.169283691,1,1,1,1,2
1533284,28,1,1,1,2.896164594,0.870375262,2.168755222,1,1,0,1,2
2737716,50,2,1,1,2.896976775,0.277645229,0.589509729,1,1,1,1,1
1806865,33,2,1,0,2.897192119,0.277039603,0.588267953,1,1,0,0,1
1915789,35,1,1,1,2.904391256,0.868906389,2.166754742,1,1,1,1,1
2133818,39,1,1,0,2.904436215,0.865145163,2.165662912,1,1,2,1,2
3118647,57,1,1,0,2.912623089,0.863283937,2.162265026,1,1,2,1,1
3500000,64,1,1,1,2.915678839,0.861041835,2.159107765,1,1,2,1,1
3498851,64,1,1,1,2.91606375,0.860777805,2.151632746,1,1,1,1,2
1694737,31,1,1,0,2.920596789,0.859552894,2.149074878,1,1,2,0,2
3771809,69,2,1,1,2.92184356,0.275678542,0.586336717,1,1,2,2,2
1639474,30,1,1,0,2.923690827,0.856749691,2.145632913,1,1,0,1,1
1748374,32,1,1,0,2.928237832,0.856316144,2.145620586,1,1,2,0,2
1912105,35,1,1,1,2.92927371,0.855484161,2.14375346,1,1,0,1,2
1473684,27,1,1,1,2.931227746,0.854981126,2.13875409,1,1,0,1,2
2234215,41,2,1,0,2.935594944,0.272609716,0.58237883,1,1,0,1,1
1579901,29,1,1,0,2.938086689,0.85337859,2.137976335,1,1,2,1,2
2287017,42,1,1,1,2.941388564,0.853356521,2.137023067,1,1,1,1,2
1959530,36,1,1,1,2.943050273,0.853303504,2.136615938,1,1,0,1,1
2229896,41,2,1,1,2.945333513,0.268940047,0.580708102,1,1,1,1,2
1957773,36,1,1,1,2.950501581,0.853153577,2.132285955,1,1,1,1,1
2063158,38,1,1,0,2.953846156,0.8527057,2.131807915,1,1,2,1,2
1952632,36,1,1,0,2.959986775,0.85261757,2.127560978,1,1,1,1,1
1952632,36,1,1,1,2.961281076,0.852456402,2.122626182,1,1,0,1,1
2928947,54,2,1,0,2.9624671,0.266417078,0.580508224,1,1,2,1,2
1731579,32,2,1,0,2.968791676,0.266012354,0.580403124,1,1,0,0,1
2542046,47,2,1,0,2.971415985,0.264506442,0.579031668,1,1,1,1,2
1998943,37,1,1,0,2.971536881,0.852394053,2.116646183,1,1,1,1,1
2375192,44,1,1,1,2.97186312,0.851917611,2.114289286,1,1,1,1,2
3129342,58,1,1,0,2.980195063,0.851438128,2.10781721,1,1,1,1,2
2427895,45,2,1,0,2.981184903,0.264487857,0.577588414,1,1,1,1,2
1995956,37,1,1,0,2.981824434,0.85037534,2.106298202,1,1,0,1,2
2210526,41,1,1,0,2.989229678,0.849661227,2.105743362,1,1,1,1,2
1994131,37,1,1,1,2.994819416,0.84786485,2.099286831,1,1,1,1,1
3448596,64,1,1,1,2.995340374,0.845101719,2.089617001,1,1,1,1,2
2155263,40,1,1,0,2.997288594,0.84180698,2.085931903,1,1,1,1,2
1992376,37,1,1,1,2.999694335,0.841345325,2.079507409,1,1,2,1,2
3500000,65,1,1,1,3.000581625,0.841301814,2.066608835,1,1,2,1,1
1830008,34,1,1,0,3.003254555,0.841265065,2.061936744,1,1,0,1,2
2044737,38,1,1,1,3.007168876,0.840263915,2.060923752,1,1,1,1,1
3120743,58,1,1,1,3.009498254,0.839152516,2.058166023,1,1,0,1,2
3550819,66,2,1,1,3.009774081,0.263294274,0.573008954,1,1,0,2,1
3066085,57,1,1,0,3.015393634,0.838579796,2.056929757,1,1,1,1,2
2312908,43,1,1,1,3.023409571,0.836619344,2.056483634,1,1,1,1,1
2688856,50,1,1,0,3.024194708,0.835896954,2.054021274,1,1,1,1,2
3333539,62,2,1,1,3.035271688,0.263173542,0.5699539,1,1,0,2,1
1773729,33,2,1,0,3.04059529,0.26128609,0.567909109,1,1,0,0,1
1934211,36,1,1,1,3.040846674,0.831648057,2.053254314,1,1,2,1,1
1934211,36,1,1,1,3.044871305,0.829979512,2.039077396,1,1,2,1,2
1934211,36,1,1,1,3.047342051,0.827039444,2.033360278,1,1,0,1,2
2578947,48,1,1,1,3.04752366,0.826739443,2.03288324,1,1,1,1,1
1826707,34,1,1,1,3.053080288,0.825749493,2.025774529,1,1,1,1,1
1934078,36,1,1,0,3.055111994,0.82283475,2.02175942,1,1,0,1,1
3164237,59,2,1,0,3.057075896,0.259309052,0.561467388,1,1,1,2,1
2947368,55,1,1,0,3.058626164,0.822499664,2.019516613,1,1,1,1,2
1712780,32,1,1,0,3.059821322,0.822199622,2.01812742,1,1,0,1,2
1980048,37,1,1,1,3.061990617,0.822070045,2.015884894,1,1,0,1,1
1979211,37,1,1,0,3.086280019,0.821321915,2.014776156,1,1,1,1,2
1657895,31,1,1,1,3.088951962,0.820666988,2.012979005,1,1,0,1,1
2192105,41,1,1,0,3.091795948,0.819024103,2.011325349,1,1,1,1,2
